id,title,genre,platform,score,release_date,monthly_clicks,description
game_1807,Cyber Arena Clicker,Simulation,Mobile,0.907,2022-05-15,375,"Cyber Arena Clicker is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_1808,Dark Arena Clicker,Adventure,Mobile,0.612,2023-05-12,140,"Dark Arena Clicker is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_1809,Royal Arena Clicker,Horror,PC,0.936,2021-12-16,3602,Royal Arena Clicker is a tense horror escape where you survive what lurks in the dark on Roblox.
game_1810,Cosmic Arena Clicker,Strategy,PC,0.619,2026-03-09,6127,Cosmic Arena Clicker is a deep strategy title where planning and positioning win the day on Roblox.
game_1811,Tiny Arena Clicker,FPS,PC,0.887,2020-11-01,6175,Tiny Arena Clicker is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_1812,Giant Arena Clicker,RPG,Mobile,0.833,2026-03-03,7662,"Giant Arena Clicker is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_1813,Savage Arena Clicker,Fighting,PC,0.962,2025-09-01,8560,"Savage Arena Clicker is a combat arena focused on combos, timing, and character mastery on Roblox."
game_1814,Frozen Arena Clicker,Racing,PlayStation,0.914,2025-03-05,4207,Frozen Arena Clicker is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_1815,Burning Arena Clicker,Sports,Mobile,0.774,2020-08-26,106,"Burning Arena Clicker is a sports sim with team play, physics, and ranked seasons on Roblox."
game_1816,Golden Arena Clicker,Tycoon,PC,0.691,2023-10-19,152,Golden Arena Clicker is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_1817,Shadow Arena Clicker,Obby,Xbox,0.706,2021-12-08,2849,Shadow Arena Clicker is a platforming obstacle course testing precision and patience on Roblox.
game_1818,Turbo Arena Clicker,Social,PC,0.81,2021-02-07,1314,"Turbo Arena Clicker is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_1819,Hyper Arena Clicker,Sandbox,PC,0.948,2025-02-16,653,Hyper Arena Clicker is a physics sandbox for building and tinkering with anything on Roblox.
game_1820,Pixel Arena Clicker,Puzzle,PC,0.697,2023-04-26,3478,Pixel Arena Clicker is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_1821,Mega Battle Clicker,Survival,PC,0.798,2024-11-14,660,"Mega Battle Clicker is a survival challenge against disasters, hunters, or the elements on Roblox."
game_1822,Ultra Battle Clicker,Tower Defense,Mobile,0.869,2021-04-07,266,Ultra Battle Clicker is a tower-defense battleground to place units and repel waves on Roblox.
game_1823,Epic Battle Clicker,Anime,PC,0.976,2024-08-30,115,"Epic Battle Clicker is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_1824,Super Battle Clicker,Mystery,PC,0.85,2022-01-09,6116,Super Battle Clicker is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_1825,Mystic Battle Clicker,Comedy,PC,0.804,2022-10-05,466,Mystic Battle Clicker is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_1826,Neon Battle Clicker,Military,Mobile,0.942,2021-07-02,3028,"Neon Battle Clicker is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_1827,Cyber Battle Clicker,Scary,Mobile,0.851,2021-03-08,3536,Cyber Battle Clicker is a jump-scare driven horror romp through haunted locations on Roblox.
game_1828,Dark Battle Clicker,Simulation,Mobile,0.586,2020-10-27,4895,"Dark Battle Clicker is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_1829,Royal Battle Clicker,Adventure,Xbox,0.713,2021-06-13,1648,"Royal Battle Clicker is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_1830,Cosmic Battle Clicker,Horror,PC,0.65,2025-06-13,1161,Cosmic Battle Clicker is a tense horror escape where you survive what lurks in the dark on Roblox.
game_1831,Tiny Battle Clicker,Strategy,Mobile,0.799,2020-08-23,83,Tiny Battle Clicker is a deep strategy title where planning and positioning win the day on Roblox.
game_1832,Giant Battle Clicker,FPS,Xbox,0.876,2022-12-18,814,Giant Battle Clicker is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_1833,Savage Battle Clicker,RPG,PlayStation,0.593,2023-01-04,842,"Savage Battle Clicker is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_1834,Frozen Battle Clicker,Fighting,PC,0.646,2021-08-12,259,"Frozen Battle Clicker is a combat arena focused on combos, timing, and character mastery on Roblox."
game_1835,Burning Battle Clicker,Racing,PC,0.948,2025-05-06,5585,Burning Battle Clicker is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_1836,Golden Battle Clicker,Sports,Mobile,0.875,2020-10-30,316,"Golden Battle Clicker is a sports sim with team play, physics, and ranked seasons on Roblox."
game_1837,Shadow Battle Clicker,Tycoon,PC,0.76,2026-06-17,1889,Shadow Battle Clicker is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_1838,Turbo Battle Clicker,Obby,Xbox,0.865,2021-10-02,666,Turbo Battle Clicker is a platforming obstacle course testing precision and patience on Roblox.
game_1839,Hyper Battle Clicker,Social,Mobile,0.858,2025-04-22,3978,"Hyper Battle Clicker is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_1840,Pixel Battle Clicker,Sandbox,Xbox,0.977,2024-12-31,1074,Pixel Battle Clicker is a physics sandbox for building and tinkering with anything on Roblox.
game_1841,Mega Escape Clicker,Puzzle,Mobile,0.87,2025-08-25,215,Mega Escape Clicker is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_1842,Ultra Escape Clicker,Survival,PC,0.839,2020-10-13,479,"Ultra Escape Clicker is a survival challenge against disasters, hunters, or the elements on Roblox."
game_1843,Epic Escape Clicker,Tower Defense,PC,0.912,2024-05-26,3554,Epic Escape Clicker is a tower-defense battleground to place units and repel waves on Roblox.
game_1844,Super Escape Clicker,Anime,Mobile,0.84,2024-01-25,221,"Super Escape Clicker is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_1845,Mystic Escape Clicker,Mystery,PC,0.823,2024-04-22,2680,Mystic Escape Clicker is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_1846,Neon Escape Clicker,Comedy,PC,0.551,2024-02-18,1289,Neon Escape Clicker is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_1847,Cyber Escape Clicker,Military,PC,0.567,2024-07-15,1339,"Cyber Escape Clicker is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_1848,Dark Escape Clicker,Scary,Mobile,0.824,2023-11-26,2548,Dark Escape Clicker is a jump-scare driven horror romp through haunted locations on Roblox.
game_1849,Royal Escape Clicker,Simulation,Mobile,0.911,2023-03-03,1854,"Royal Escape Clicker is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_1850,Cosmic Escape Clicker,Adventure,Xbox,0.807,2022-02-19,2709,"Cosmic Escape Clicker is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_1851,Tiny Escape Clicker,Horror,Mobile,0.73,2023-04-25,534,Tiny Escape Clicker is a tense horror escape where you survive what lurks in the dark on Roblox.
game_1852,Giant Escape Clicker,Strategy,PC,0.75,2024-07-23,328,Giant Escape Clicker is a deep strategy title where planning and positioning win the day on Roblox.
game_1853,Savage Escape Clicker,FPS,PC,0.911,2021-02-09,13148,Savage Escape Clicker is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_1854,Frozen Escape Clicker,RPG,Xbox,0.675,2026-03-18,2662,"Frozen Escape Clicker is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_1855,Burning Escape Clicker,Fighting,Mobile,0.898,2022-02-22,420,"Burning Escape Clicker is a combat arena focused on combos, timing, and character mastery on Roblox."
game_1856,Golden Escape Clicker,Racing,PC,0.863,2021-02-02,547,Golden Escape Clicker is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_1857,Shadow Escape Clicker,Sports,PC,0.645,2021-12-09,3883,"Shadow Escape Clicker is a sports sim with team play, physics, and ranked seasons on Roblox."
game_1858,Turbo Escape Clicker,Tycoon,Xbox,0.958,2025-04-19,1717,Turbo Escape Clicker is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_1859,Hyper Escape Clicker,Obby,Mobile,0.959,2026-04-24,335,Hyper Escape Clicker is a platforming obstacle course testing precision and patience on Roblox.
game_1860,Pixel Escape Clicker,Social,PC,0.942,2022-10-18,242,"Pixel Escape Clicker is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_1861,Mega Factory Clicker,Sandbox,Xbox,0.64,2020-09-19,1670,Mega Factory Clicker is a physics sandbox for building and tinkering with anything on Roblox.
game_1862,Ultra Factory Clicker,Puzzle,Mobile,0.895,2023-04-13,396,Ultra Factory Clicker is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_1863,Epic Factory Clicker,Survival,Xbox,0.954,2023-09-30,608,"Epic Factory Clicker is a survival challenge against disasters, hunters, or the elements on Roblox."
game_1864,Super Factory Clicker,Tower Defense,PC,0.568,2021-02-04,179,Super Factory Clicker is a tower-defense battleground to place units and repel waves on Roblox.
game_1865,Mystic Factory Clicker,Anime,PC,0.9,2025-02-23,1871,"Mystic Factory Clicker is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_1866,Neon Factory Clicker,Mystery,PC,0.921,2023-07-05,244,Neon Factory Clicker is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_1867,Cyber Factory Clicker,Comedy,PC,0.559,2021-11-16,1143,Cyber Factory Clicker is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_1868,Dark Factory Clicker,Military,Mobile,0.866,2025-06-18,4503,"Dark Factory Clicker is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_1869,Royal Factory Clicker,Scary,Xbox,0.887,2023-01-13,130,Royal Factory Clicker is a jump-scare driven horror romp through haunted locations on Roblox.
game_1870,Cosmic Factory Clicker,Simulation,PC,0.637,2021-05-22,2857,"Cosmic Factory Clicker is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_1871,Tiny Factory Clicker,Adventure,PC,0.735,2023-04-09,2465,"Tiny Factory Clicker is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_1872,Giant Factory Clicker,Horror,PC,0.94,2023-05-07,767,Giant Factory Clicker is a tense horror escape where you survive what lurks in the dark on Roblox.
game_1873,Savage Factory Clicker,Strategy,Mobile,0.878,2022-05-10,1082,Savage Factory Clicker is a deep strategy title where planning and positioning win the day on Roblox.
game_1874,Frozen Factory Clicker,FPS,Mobile,0.721,2026-04-04,804,Frozen Factory Clicker is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_1875,Burning Factory Clicker,RPG,PC,0.693,2023-01-19,483,"Burning Factory Clicker is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_1876,Golden Factory Clicker,Fighting,Xbox,0.723,2024-12-13,1056,"Golden Factory Clicker is a combat arena focused on combos, timing, and character mastery on Roblox."
game_1877,Shadow Factory Clicker,Racing,Xbox,0.575,2023-12-05,1637,Shadow Factory Clicker is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_1878,Turbo Factory Clicker,Sports,Mobile,0.566,2024-11-05,431,"Turbo Factory Clicker is a sports sim with team play, physics, and ranked seasons on Roblox."
game_1879,Hyper Factory Clicker,Tycoon,Mobile,0.847,2023-07-12,9025,Hyper Factory Clicker is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_1880,Pixel Factory Clicker,Obby,Mobile,0.963,2023-01-09,6503,Pixel Factory Clicker is a platforming obstacle course testing precision and patience on Roblox.
game_1881,Mega Island Clicker,Social,PC,0.946,2025-08-15,893,"Mega Island Clicker is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_1882,Ultra Island Clicker,Sandbox,PC,0.567,2025-04-05,300,Ultra Island Clicker is a physics sandbox for building and tinkering with anything on Roblox.
game_1883,Epic Island Clicker,Puzzle,PC,0.722,2021-11-05,953,Epic Island Clicker is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_1884,Super Island Clicker,Survival,PC,0.775,2023-06-30,853,"Super Island Clicker is a survival challenge against disasters, hunters, or the elements on Roblox."
game_1885,Mystic Island Clicker,Tower Defense,Mobile,0.675,2024-12-12,400,Mystic Island Clicker is a tower-defense battleground to place units and repel waves on Roblox.
game_1886,Neon Island Clicker,Anime,Mobile,0.749,2021-03-29,448,"Neon Island Clicker is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_1887,Cyber Island Clicker,Mystery,PlayStation,0.857,2020-08-27,3356,Cyber Island Clicker is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_1888,Dark Island Clicker,Comedy,Mobile,0.579,2021-04-04,596,Dark Island Clicker is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_1889,Royal Island Clicker,Military,PlayStation,0.781,2025-06-25,580,"Royal Island Clicker is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_1890,Cosmic Island Clicker,Scary,PC,0.579,2024-10-12,113,Cosmic Island Clicker is a jump-scare driven horror romp through haunted locations on Roblox.
game_1891,Tiny Island Clicker,Simulation,Mobile,0.949,2026-05-18,5466,"Tiny Island Clicker is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_1892,Giant Island Clicker,Adventure,PC,0.952,2022-01-05,1531,"Giant Island Clicker is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_1893,Savage Island Clicker,Horror,Mobile,0.594,2024-10-28,1785,Savage Island Clicker is a tense horror escape where you survive what lurks in the dark on Roblox.
game_1894,Frozen Island Clicker,Strategy,PC,0.893,2025-02-11,144,Frozen Island Clicker is a deep strategy title where planning and positioning win the day on Roblox.
game_1895,Burning Island Clicker,FPS,Mobile,0.966,2023-06-05,3262,Burning Island Clicker is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_1896,Golden Island Clicker,RPG,Mobile,0.622,2024-03-09,36474,"Golden Island Clicker is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_1897,Shadow Island Clicker,Fighting,Xbox,0.754,2024-09-07,2909,"Shadow Island Clicker is a combat arena focused on combos, timing, and character mastery on Roblox."
